step,lr,influence_raw,influence_lr_normalized
460,6.91500000e-05,-1.30154576e-07,-1.88220645e-03
461,6.93000000e-05,6.74667000e-07,9.73545454e-03
462,6.94500000e-05,-5.63222011e-08,-8.10974818e-04
463,6.96000000e-05,-3.85764247e-08,-5.54258976e-04
464,6.97500000e-05,-3.03378513e-07,-4.34951272e-03
465,6.99000000e-05,7.05129586e-07,1.00876908e-02
466,7.00500000e-05,1.14246167e-06,1.63092315e-02
467,7.02000000e-05,5.35394737e-08,7.62670566e-04
468,7.03500000e-05,5.76539263e-07,8.19529869e-03
469,7.05000000e-05,2.02994762e-07,2.87935832e-03
470,7.06500000e-05,-3.59749546e-07,-5.09199640e-03
471,7.08000000e-05,-6.66462882e-07,-9.41331755e-03
472,7.09500000e-05,-3.00569372e-07,-4.23635479e-03
473,7.11000000e-05,-1.45064236e-07,-2.04028462e-03
474,7.12500000e-05,5.07838678e-08,7.12756039e-04
475,7.14000000e-05,5.51844576e-07,7.72891563e-03
476,7.15500000e-05,-4.08903082e-07,-5.71492777e-03
477,7.17000000e-05,-3.37869672e-07,-4.71226878e-03
478,7.18500000e-05,-2.11131347e-07,-2.93850169e-03
479,7.20000000e-05,-9.74299328e-08,-1.35319351e-03
480,7.21500000e-05,1.33047225e-07,1.84403638e-03
481,7.23000000e-05,-5.98774452e-08,-8.28180432e-04
482,7.24500000e-05,1.72820266e-07,2.38537289e-03
483,7.26000000e-05,-5.48622032e-07,-7.55677731e-03
484,7.27500000e-05,6.87730277e-08,9.45333714e-04
485,7.29000000e-05,8.50794324e-08,1.16707040e-03
486,7.30500000e-05,-8.44272376e-08,-1.15574590e-03
487,7.32000000e-05,-6.08440410e-07,-8.31202745e-03
488,7.33500000e-05,-2.65309369e-07,-3.61703298e-03
489,7.35000000e-05,4.89178245e-08,6.65548632e-04
490,7.36500000e-05,-4.44231354e-08,-6.03165450e-04
491,7.38000000e-05,-2.10100420e-07,-2.84688917e-03
492,7.39500000e-05,-1.20231470e-07,-1.62584814e-03
493,7.41000000e-05,-3.24915066e-07,-4.38481870e-03
494,7.42500000e-05,9.44565270e-08,1.27214178e-03
495,7.44000000e-05,-4.85121789e-07,-6.52045415e-03
496,7.45500000e-05,-5.79816688e-08,-7.77755450e-04
497,7.47000000e-05,-6.79076863e-07,-9.09072105e-03
498,7.48500000e-05,6.89331523e-07,9.20950599e-03
499,7.50000000e-05,2.09903087e-07,2.79870783e-03
500,7.51500000e-05,-2.52169005e-07,-3.35554232e-03
501,7.53000000e-05,-5.61173774e-09,-7.45250696e-05
502,7.54500000e-05,2.50910162e-07,3.32551574e-03
503,7.56000000e-05,1.86903582e-07,2.47226960e-03
504,7.57500000e-05,-2.71249297e-07,-3.58084881e-03
505,7.59000000e-05,-4.33155751e-08,-5.70692689e-04
506,7.60500000e-05,4.01664706e-07,5.28158720e-03
507,7.62000000e-05,-2.85061774e-08,-3.74096817e-04
508,7.63500000e-05,-1.86740771e-07,-2.44585162e-03
509,7.65000000e-05,-1.90643679e-09,-2.49207423e-05
510,7.66500000e-05,3.52378278e-08,4.59723780e-04
511,7.68000000e-05,-3.16592752e-08,-4.12230146e-04
512,7.69500000e-05,-5.03709485e-07,-6.54593223e-03
513,7.71000000e-05,1.66576486e-07,2.16052511e-03
514,7.72500000e-05,1.67240332e-07,2.16492339e-03
515,7.74000000e-05,2.12106626e-07,2.74039569e-03
516,7.75500000e-05,2.47736315e-07,3.19453662e-03
517,7.77000000e-05,-4.11526466e-07,-5.29635091e-03
518,7.78500000e-05,9.08722129e-08,1.16727313e-03
519,7.80000000e-05,-1.74022412e-07,-2.23105657e-03
520,7.81500000e-05,-2.44279103e-07,-3.12577227e-03
521,7.83000000e-05,1.87174879e-07,2.39048377e-03
522,7.84500000e-05,2.22864339e-07,2.84084562e-03
523,7.86000000e-05,-8.55944622e-07,-1.08898807e-02
524,7.87500000e-05,-7.57535341e-08,-9.61949640e-04
525,7.89000000e-05,2.14813337e-07,2.72260250e-03
526,7.90500000e-05,3.23983119e-07,4.09845817e-03
527,7.92000000e-05,4.08618164e-07,5.15932025e-03
528,7.93500000e-05,-1.22018623e-07,-1.53772681e-03
529,7.95000000e-05,-4.80877366e-07,-6.04877190e-03
530,7.96500000e-05,-1.75452812e-07,-2.20279739e-03
531,7.98000000e-05,-3.03474934e-07,-3.80294403e-03
532,7.99500000e-05,4.11859125e-07,5.15145872e-03
533,8.01000000e-05,-2.71366157e-07,-3.38784216e-03
534,8.02500000e-05,6.96985549e-07,8.68517818e-03
535,8.04000000e-05,1.87418329e-07,2.33107374e-03
536,8.05500000e-05,-8.04378079e-07,-9.98607174e-03
537,8.07000000e-05,4.72862350e-07,5.85950868e-03
538,8.08500000e-05,-1.37346627e-07,-1.69878326e-03
539,8.10000000e-05,5.00016164e-07,6.17303906e-03
540,8.11500000e-05,3.13967189e-07,3.86897337e-03
541,8.13000000e-05,4.84540349e-07,5.95990589e-03
542,8.14500000e-05,7.16946404e-08,8.80228858e-04
543,8.16000000e-05,-2.72454622e-07,-3.33890469e-03
544,8.17500000e-05,-4.29825832e-07,-5.25780834e-03
545,8.19000000e-05,1.25115032e-07,1.52765607e-03
546,8.20500000e-05,4.67932103e-07,5.70301161e-03
547,8.22000000e-05,5.48446533e-08,6.67209894e-04
548,8.23500000e-05,1.87599326e-07,2.27807318e-03
549,8.25000000e-05,-2.95311873e-07,-3.57953786e-03
550,8.26500000e-05,-2.20739199e-07,-2.67077071e-03
551,8.28000000e-05,5.75979792e-07,6.95627768e-03
552,8.29500000e-05,1.28873880e-07,1.55363328e-03
553,8.31000000e-05,2.31350843e-07,2.78400534e-03
554,8.32500000e-05,1.95473585e-07,2.34803105e-03
555,8.34000000e-05,-1.23125932e-07,-1.47633012e-03
556,8.35500000e-05,1.33437205e-07,1.59709402e-03
557,8.37000000e-05,-3.08724704e-07,-3.68846719e-03
558,8.38500000e-05,-6.53476633e-08,-7.79340051e-04
559,8.40000000e-05,3.22253608e-07,3.83635248e-03
560,8.41500000e-05,8.58346043e-08,1.02001906e-03
561,8.43000000e-05,-1.03569320e-07,-1.22858031e-03
562,8.44500000e-05,-3.36019934e-07,-3.97892165e-03
563,8.46000000e-05,-4.83183942e-07,-5.71139411e-03
564,8.47500000e-05,-5.69980523e-07,-6.72543390e-03
565,8.49000000e-05,2.91295374e-07,3.43104092e-03
566,8.50500000e-05,-1.59636689e-07,-1.87697459e-03
567,8.52000000e-05,-2.40590731e-07,-2.82383487e-03
568,8.53500000e-05,1.29546164e-07,1.51782266e-03
569,8.55000000e-05,4.85502288e-07,5.67838933e-03
570,8.56500000e-05,-1.17818028e-07,-1.37557534e-03
571,8.58000000e-05,3.06555630e-07,3.57290944e-03
572,8.59500000e-05,1.96271858e-07,2.28355856e-03
573,8.61000000e-05,7.20303976e-08,8.36589984e-04
574,8.62500000e-05,6.68407383e-08,7.74965081e-04
575,8.64000000e-05,2.54612590e-07,2.94690497e-03
576,8.65500000e-05,3.11804631e-08,3.60259539e-04
577,8.67000000e-05,-1.45831472e-07,-1.68202390e-03
578,8.68500000e-05,5.49024541e-08,6.32152610e-04
579,8.70000000e-05,4.57306450e-07,5.25639597e-03
580,8.71500000e-05,-1.81790518e-07,-2.08594972e-03
581,8.73000000e-05,9.47995575e-08,1.08590558e-03
582,8.74500000e-05,-3.06573839e-07,-3.50570428e-03
583,8.76000000e-05,-2.78622143e-08,-3.18061807e-04
584,8.77500000e-05,2.90516109e-07,3.31072489e-03
585,8.79000000e-05,2.90136954e-08,3.30076171e-04
586,8.80500000e-05,3.01896305e-07,3.42869171e-03
587,8.82000000e-05,3.52400858e-07,3.99547458e-03
588,8.83500000e-05,3.97776869e-08,4.50228488e-04
589,8.85000000e-05,-5.56238136e-07,-6.28517668e-03
590,8.86500000e-05,1.98135237e-08,2.23502806e-04
591,8.88000000e-05,3.84837939e-08,4.33376058e-04
592,8.89500000e-05,2.69684302e-08,3.03186399e-04
593,8.91000000e-05,-5.92390117e-07,-6.64859839e-03
594,8.92500000e-05,-5.17422002e-07,-5.79744540e-03
595,8.94000000e-05,-6.31154988e-07,-7.05989919e-03
596,8.95500000e-05,1.19780171e-07,1.33757868e-03
597,8.97000000e-05,2.91058571e-07,3.24480013e-03
598,8.98500000e-05,5.55463657e-08,6.18212195e-04
599,9.00000000e-05,4.99860064e-08,5.55400072e-04
600,9.01500000e-05,2.62189026e-08,2.90836413e-04
601,9.03000000e-05,2.74787893e-07,3.04305529e-03
602,9.04500000e-05,3.04316695e-07,3.36447423e-03
603,9.06000000e-05,-5.65845346e-07,-6.24553362e-03
604,9.07500000e-05,-3.30442296e-08,-3.64123742e-04
605,9.09000000e-05,-1.84405311e-07,-2.02866128e-03
606,9.10500000e-05,-4.63237561e-07,-5.08772720e-03
607,9.12000000e-05,-5.62332760e-07,-6.16592939e-03
608,9.13500000e-05,3.41695202e-07,3.74050577e-03
609,9.15000000e-05,-2.84752595e-08,-3.11205022e-04
610,9.16500000e-05,5.75087093e-07,6.27481825e-03
611,9.18000000e-05,-1.45419872e-08,-1.58409446e-04
612,9.19500000e-05,3.48985778e-07,3.79538639e-03
613,9.21000000e-05,1.14523563e-07,1.24346974e-03
614,9.22500000e-05,-3.25650087e-07,-3.53008225e-03
615,9.24000000e-05,-3.12678637e-07,-3.38396794e-03
616,9.25500000e-05,-2.60360331e-07,-2.81318564e-03
617,9.27000000e-05,-1.97707619e-08,-2.13276828e-04
618,9.28500000e-05,3.92881772e-07,4.23135995e-03
619,9.30000000e-05,3.75948233e-07,4.04245411e-03
620,9.31500000e-05,-1.29283350e-07,-1.38790499e-03
621,9.33000000e-05,-6.29663940e-07,-6.74880964e-03
622,9.34500000e-05,1.18933247e-07,1.27269392e-03
623,9.36000000e-05,8.91853658e-08,9.52835104e-04
624,9.37500000e-05,5.96868119e-07,6.36659327e-03
625,9.39000000e-05,4.14782591e-07,4.41727999e-03
626,9.40500000e-05,1.76052621e-07,1.87190453e-03
627,9.42000000e-05,-5.63374670e-07,-5.98062282e-03
628,9.43500000e-05,-3.75922853e-07,-3.98434397e-03
629,9.45000000e-05,-3.48896628e-07,-3.69202781e-03
630,9.46500000e-05,2.70467491e-07,2.85755405e-03
631,9.48000000e-05,-5.62501185e-07,-5.93355680e-03
632,9.49500000e-05,-5.59143555e-07,-5.88882102e-03
633,9.51000000e-05,1.77280342e-07,1.86414660e-03
634,9.52500000e-05,-1.36338464e-07,-1.43137495e-03
635,9.54000000e-05,1.82274514e-07,1.91063432e-03
636,9.55500000e-05,-2.12123410e-07,-2.22002522e-03
637,9.57000000e-05,-4.39948563e-07,-4.59716367e-03
638,9.58500000e-05,6.65697240e-07,6.94519812e-03
639,9.60000000e-05,-2.65918763e-07,-2.76998711e-03
640,9.61500000e-05,-5.40437977e-07,-5.62077979e-03
641,9.63000000e-05,-5.32954681e-07,-5.53431652e-03
642,9.64500000e-05,-3.77842058e-07,-3.91749153e-03
643,9.66000000e-05,-1.35572398e-07,-1.40344097e-03
644,9.67500000e-05,2.72340233e-07,2.81488613e-03
645,9.69000000e-05,5.37129025e-07,5.54312720e-03
646,9.70500000e-05,6.49136311e-07,6.68867914e-03
647,9.72000000e-05,-5.69354786e-09,-5.85755952e-05
648,9.73500000e-05,-2.35448958e-07,-2.41858200e-03
649,9.75000000e-05,-1.09120464e-08,-1.11918424e-04
650,9.76500000e-05,-3.35535358e-07,-3.43610197e-03
651,9.78000000e-05,-1.72129241e-07,-1.76001269e-03
652,9.79500000e-05,1.68500065e-07,1.72026611e-03
653,9.81000000e-05,2.00525678e-07,2.04409458e-03
654,9.82500000e-05,6.93482741e-07,7.05834851e-03
655,9.84000000e-05,-1.37991586e-07,-1.40235352e-03
656,9.85500000e-05,1.96926435e-08,1.99823881e-04
657,9.87000000e-05,-2.78405618e-07,-2.82072561e-03
658,9.88500000e-05,-6.67299050e-07,-6.75062266e-03
659,9.90000000e-05,3.37648895e-07,3.41059490e-03
660,9.91500000e-05,3.96081364e-07,3.99476918e-03
661,9.93000000e-05,-1.68118239e-08,-1.69303363e-04
662,9.94500000e-05,5.79649652e-07,5.82855356e-03
663,9.96000000e-05,5.11311124e-07,5.13364582e-03
664,9.97500000e-05,6.79101650e-07,6.80803660e-03
665,9.99000000e-05,9.92698180e-07,9.93691872e-03
666,1.00050000e-04,-8.96699999e-08,-8.96251873e-04
667,1.00200000e-04,-1.44147406e-07,-1.43859687e-03
668,1.00350000e-04,-8.29390116e-07,-8.26497375e-03
669,1.00500000e-04,-2.51196733e-07,-2.49946998e-03
670,1.00650000e-04,-2.83508121e-07,-2.81677219e-03
671,1.00800000e-04,-4.44293764e-07,-4.40767623e-03
672,1.00950000e-04,4.81188869e-07,4.76660594e-03
673,1.01100000e-04,1.89285245e-08,1.87225762e-04
674,1.01250000e-04,-2.26161494e-08,-2.23369377e-04
675,1.01400000e-04,2.55705878e-07,2.52175422e-03
676,1.01550000e-04,-1.40530567e-07,-1.38385590e-03
677,1.01700000e-04,-4.81791883e-07,-4.73738331e-03
678,1.01850000e-04,1.34317367e-07,1.31877630e-03
679,1.02000000e-04,-2.24234141e-07,-2.19837394e-03
680,1.02150000e-04,5.41802342e-07,5.30398768e-03
681,1.02300000e-04,2.42423465e-07,2.36973084e-03
682,1.02450000e-04,4.50628944e-07,4.39852556e-03
683,1.02600000e-04,-3.42215180e-07,-3.33543060e-03
684,1.02750000e-04,-3.46837860e-07,-3.37555095e-03
685,1.02900000e-04,-1.66529912e-07,-1.61836649e-03
686,1.03050000e-04,-1.45052997e-07,-1.40759823e-03
687,1.03200000e-04,2.24259917e-07,2.17306121e-03
688,1.03350000e-04,4.36466839e-07,4.22319148e-03
689,1.03500000e-04,8.72968329e-07,8.43447661e-03
690,1.03650000e-04,1.34426340e-07,1.29692562e-03
691,1.03800000e-04,-7.97937767e-07,-7.68726173e-03
692,1.03950000e-04,7.89159638e-07,7.59172331e-03
693,1.04100000e-04,6.23522734e-07,5.98965162e-03
694,1.04250000e-04,-4.68933059e-07,-4.49815884e-03
695,1.04400000e-04,-4.43721893e-07,-4.25020970e-03
696,1.04550000e-04,-5.98317057e-07,-5.72278390e-03
697,1.04700000e-04,-4.35572603e-07,-4.16019679e-03
698,1.04850000e-04,-3.08283306e-07,-2.94023182e-03
699,1.05000000e-04,-5.14343956e-07,-4.89851387e-03
700,1.05150000e-04,-2.72006886e-07,-2.58684628e-03
701,1.05300000e-04,-2.27991817e-07,-2.16516445e-03
702,1.05450000e-04,-1.16431044e-07,-1.10413508e-03
703,1.05600000e-04,1.00464155e-06,9.51365107e-03
704,1.05750000e-04,3.84424327e-07,3.63521822e-03
705,1.05900000e-04,3.72571236e-07,3.51814198e-03
706,1.06050000e-04,-3.38218395e-07,-3.18923522e-03
707,1.06200000e-04,-1.63845107e-07,-1.54279762e-03
708,1.06350000e-04,-5.91626118e-07,-5.56301005e-03
709,1.06500000e-04,2.70256612e-07,2.53762077e-03
710,1.06650000e-04,6.52803344e-07,6.12098775e-03
711,1.06800000e-04,9.11216338e-08,8.53198818e-04
712,1.06950000e-04,-3.12214455e-07,-2.91925624e-03
713,1.07100000e-04,-6.66836824e-07,-6.22630088e-03
714,1.07250000e-04,-2.64955617e-08,-2.47044865e-04
715,1.07400000e-04,3.79353258e-07,3.53215324e-03
716,1.07550000e-04,4.65414537e-07,4.32742480e-03
717,1.07700000e-04,-4.83349721e-07,-4.48792684e-03
718,1.07850000e-04,-1.63869065e-07,-1.51941645e-03
719,1.08000000e-04,-7.13283361e-08,-6.60447557e-04
720,1.08150000e-04,-5.51550367e-07,-5.09986470e-03
721,1.08300000e-04,4.93137507e-07,4.55343958e-03
722,1.08450000e-04,2.66365463e-08,2.45611308e-04
723,1.08600000e-04,5.30496042e-07,4.88486226e-03
724,1.08750000e-04,3.25353710e-07,2.99175825e-03
725,1.08900000e-04,5.83383643e-07,5.35705824e-03
726,1.09050000e-04,1.48402798e-07,1.36086930e-03
727,1.09200000e-04,1.67582542e-07,1.53463866e-03
728,1.09350000e-04,-6.58353630e-07,-6.02060933e-03
729,1.09500000e-04,-1.04031463e-07,-9.50059027e-04
730,1.09650000e-04,-1.99171550e-07,-1.81643001e-03
731,1.09800000e-04,-2.74767273e-07,-2.50243418e-03
732,1.09950000e-04,2.82586528e-07,2.57013668e-03
733,1.10100000e-04,-1.15221361e-08,-1.04651554e-04
734,1.10250000e-04,2.14789946e-08,1.94820813e-04
735,1.10400000e-04,-1.15514004e-07,-1.04632250e-03
736,1.10550000e-04,5.47407827e-07,4.95167641e-03
737,1.10700000e-04,-5.43193805e-07,-4.90689978e-03
738,1.10850000e-04,2.62856030e-08,2.37127677e-04
739,1.11000000e-04,1.44685362e-07,1.30347173e-03
740,1.11150000e-04,-3.67877316e-07,-3.30973743e-03
741,1.11300000e-04,1.03810223e-08,9.32706403e-05
742,1.11450000e-04,-6.39186419e-08,-5.73518546e-04
743,1.11600000e-04,5.58903402e-07,5.00809500e-03
744,1.11750000e-04,-7.43443133e-07,-6.65273497e-03
745,1.11900000e-04,4.41157688e-09,3.94242795e-05
746,1.12050000e-04,-6.21281497e-08,-5.54468092e-04
747,1.12200000e-04,-5.81756117e-07,-5.18499213e-03
748,1.12350000e-04,-2.84590098e-07,-2.53306718e-03
749,1.12500000e-04,4.80105562e-07,4.26760499e-03
750,1.12650000e-04,-5.11619097e-07,-4.54166975e-03
751,1.12800000e-04,-5.25907415e-07,-4.66229978e-03
752,1.12950000e-04,3.84515437e-07,3.40429781e-03
753,1.13100000e-04,2.72246709e-07,2.40713270e-03
754,1.13250000e-04,9.61042734e-08,8.48602856e-04
755,1.13400000e-04,3.09492643e-07,2.72921202e-03
756,1.13550000e-04,5.26129615e-07,4.63346204e-03
757,1.13700000e-04,1.55640695e-07,1.36887155e-03
758,1.13850000e-04,5.72512220e-08,5.02865367e-04
759,1.14000000e-04,-2.74091114e-07,-2.40430802e-03
760,1.14150000e-04,-4.21454743e-07,-3.69211339e-03
761,1.14300000e-04,4.05137639e-07,3.54451128e-03
762,1.14450000e-04,7.26918788e-07,6.35140925e-03
763,1.14600000e-04,1.34287386e-07,1.17179220e-03
764,1.14750000e-04,1.65169326e-07,1.43938410e-03
765,1.14900000e-04,-1.37843859e-06,-1.19968546e-02
766,1.15050000e-04,-6.58200651e-07,-5.72099653e-03
767,1.15200000e-04,-7.01409366e-08,-6.08862297e-04
768,1.15350000e-04,1.67775234e-07,1.45448837e-03
769,1.15500000e-04,-6.36211319e-07,-5.50832311e-03
770,1.15650000e-04,3.93975625e-07,3.40662019e-03
771,1.15800000e-04,-8.17928001e-08,-7.06328153e-04
772,1.15950000e-04,4.15996905e-07,3.58772665e-03
773,1.16100000e-04,-2.29507411e-07,-1.97680802e-03
774,1.16250000e-04,-4.23841502e-07,-3.64594841e-03
775,1.16400000e-04,2.81698529e-07,2.42009046e-03
776,1.16550000e-04,6.90329538e-08,5.92303336e-04
777,1.16700000e-04,-6.81053788e-07,-5.83593649e-03
778,1.16850000e-04,5.55045924e-07,4.75007209e-03
779,1.17000000e-04,-4.62427883e-08,-3.95237507e-04
780,1.17150000e-04,-4.37845130e-07,-3.73747444e-03
781,1.17300000e-04,1.07491985e-06,9.16385209e-03
782,1.17450000e-04,7.52735341e-08,6.40898545e-04
783,1.17600000e-04,-4.40181261e-07,-3.74303794e-03
784,1.17750000e-04,-2.34110519e-07,-1.98819974e-03
785,1.17900000e-04,1.01828777e-06,8.63687678e-03
786,1.18050000e-04,-2.93899991e-07,-2.48962297e-03
787,1.18200000e-04,3.45428030e-07,2.92240296e-03
788,1.18350000e-04,-1.13103429e-08,-9.55669023e-05
789,1.18500000e-04,1.43577910e-07,1.21162794e-03
790,1.18650000e-04,-1.64336392e-07,-1.38505176e-03
791,1.18800000e-04,-4.06251609e-07,-3.41962634e-03
792,1.18950000e-04,-2.32358952e-07,-1.95341700e-03
793,1.19100000e-04,2.15237190e-07,1.80719723e-03
794,1.19250000e-04,9.42648986e-07,7.90481330e-03
795,1.19400000e-04,5.09416304e-07,4.26646821e-03
796,1.19550000e-04,-5.39488277e-07,-4.51265811e-03
797,1.19700000e-04,-4.44479744e-07,-3.71328107e-03
798,1.19850000e-04,1.10777718e-07,9.24303026e-04
799,1.20000000e-04,2.14596292e-07,1.78830244e-03
800,1.20150000e-04,-3.65992027e-07,-3.04612590e-03
801,1.20300000e-04,-1.71217115e-07,-1.42325117e-03
802,1.20450000e-04,2.99970612e-07,2.49041604e-03
803,1.20600000e-04,3.36688034e-07,2.79177474e-03
804,1.20750000e-04,-2.23473062e-07,-1.85070859e-03
805,1.20900000e-04,-5.01987277e-07,-4.15208666e-03
806,1.21050000e-04,-3.39149921e-07,-2.80173417e-03
807,1.21200000e-04,5.92715222e-07,4.89038962e-03
808,1.21350000e-04,2.03883766e-07,1.68012992e-03
809,1.21500000e-04,-3.41430266e-08,-2.81012565e-04
810,1.21650000e-04,-7.67951284e-07,-6.31279313e-03
811,1.21800000e-04,6.45027632e-07,5.29579337e-03
812,1.21950000e-04,-1.39694192e-07,-1.14550383e-03
813,1.22100000e-04,8.07252833e-08,6.61140732e-04
814,1.22250000e-04,1.42240602e-08,1.16352230e-04
815,1.22400000e-04,7.41207112e-07,6.05561366e-03
816,1.22550000e-04,1.36088875e-07,1.11047634e-03
817,1.22700000e-04,-3.56609691e-07,-2.90635445e-03
818,1.22850000e-04,-8.18592190e-07,-6.66334709e-03
819,1.23000000e-04,3.78195653e-09,3.07476140e-05
820,1.23150000e-04,4.75169917e-08,3.85846461e-04
821,1.23300000e-04,4.93982792e-08,4.00634868e-04
822,1.23450000e-04,-1.22149608e-07,-9.89466244e-04
823,1.23600000e-04,2.57045361e-07,2.07965502e-03
824,1.23750000e-04,-7.23259674e-10,-5.84452262e-06
825,1.23900000e-04,1.79201100e-07,1.44633656e-03
826,1.24050000e-04,4.00619728e-07,3.22950204e-03
827,1.24200000e-04,-3.45537579e-08,-2.78210611e-04
828,1.24350000e-04,5.83389150e-07,4.69150905e-03
829,1.24500000e-04,-3.35174594e-07,-2.69216541e-03
830,1.24650000e-04,5.68569973e-08,4.56133151e-04
831,1.24800000e-04,-3.08794174e-07,-2.47431229e-03
832,1.24950000e-04,-2.25816296e-07,-1.80725327e-03
833,1.25100000e-04,-2.03994632e-07,-1.63065253e-03
834,1.25250000e-04,-4.43342243e-07,-3.53965863e-03
835,1.25400000e-04,-1.29557417e-07,-1.03315325e-03
836,1.25550000e-04,2.34433103e-07,1.86724893e-03
837,1.25700000e-04,5.88550832e-07,4.68218641e-03
838,1.25850000e-04,4.52654240e-07,3.59677585e-03
839,1.26000000e-04,-2.34236190e-07,-1.85901738e-03
840,1.26150000e-04,8.81854329e-07,6.99052183e-03
841,1.26300000e-04,-1.10764439e-07,-8.76994763e-04
842,1.26450000e-04,-5.50790949e-07,-4.35580031e-03
843,1.26600000e-04,-7.15371424e-08,-5.65064316e-04
844,1.26750000e-04,-3.71353888e-07,-2.92981371e-03
845,1.26900000e-04,-4.51519231e-07,-3.55807117e-03
846,1.27050000e-04,-7.70085696e-07,-6.06128056e-03
847,1.27200000e-04,5.43848712e-07,4.27554019e-03
848,1.27350000e-04,8.59423853e-07,6.74851867e-03
849,1.27500000e-04,6.47524506e-07,5.07862358e-03
850,1.27650000e-04,3.37302194e-07,2.64239870e-03
851,1.27800000e-04,-2.48456456e-07,-1.94410373e-03
852,1.27950000e-04,2.64666844e-07,2.06851773e-03
853,1.28100000e-04,-3.00920351e-07,-2.34910500e-03
854,1.28250000e-04,2.66663461e-07,2.07924726e-03
855,1.28400000e-04,-2.98218937e-07,-2.32257739e-03
856,1.28550000e-04,9.70397764e-08,7.54879630e-04
857,1.28700000e-04,-2.76595674e-07,-2.14915054e-03
858,1.28850000e-04,-1.80597020e-07,-1.40160668e-03
859,1.29000000e-04,-6.31403921e-07,-4.89460404e-03
860,1.29150000e-04,-1.41514874e-07,-1.09574041e-03
861,1.29300000e-04,-3.88855299e-07,-3.00738824e-03
862,1.29450000e-04,3.12464430e-07,2.41378471e-03
863,1.29600000e-04,7.32849577e-08,5.65470352e-04
864,1.29750000e-04,3.64118487e-07,2.80630819e-03
865,1.29900000e-04,1.37404750e-07,1.05777329e-03
866,1.30050000e-04,2.12818930e-07,1.63643930e-03
867,1.30200000e-04,-1.86228627e-07,-1.43032740e-03
868,1.30350000e-04,5.90095397e-07,4.52700726e-03
869,1.30500000e-04,1.51160024e-07,1.15831436e-03
870,1.30650000e-04,-1.43757474e-07,-1.10032510e-03
871,1.30800000e-04,-1.34676935e-06,-1.02964017e-02
872,1.30950000e-04,-2.81556770e-07,-2.15010897e-03
873,1.31100000e-04,3.95752510e-07,3.01870717e-03
874,1.31250000e-04,5.41482589e-07,4.12558163e-03
875,1.31400000e-04,1.81350908e-07,1.38014389e-03
876,1.31550000e-04,3.27243625e-07,2.48759882e-03
877,1.31700000e-04,-7.08092383e-07,-5.37655568e-03
878,1.31850000e-04,2.92473142e-07,2.21822633e-03
879,1.32000000e-04,8.30476566e-07,6.29148913e-03
880,1.32150000e-04,5.04147328e-07,3.81496276e-03
881,1.32300000e-04,3.47040523e-07,2.62313320e-03
882,1.32450000e-04,5.05095628e-07,3.81348152e-03
883,1.32600000e-04,-2.53799915e-07,-1.91402651e-03
884,1.32750000e-04,3.40149760e-07,2.56233341e-03
885,1.32900000e-04,-7.97534816e-08,-6.00101442e-04
886,1.33050000e-04,-8.16134165e-08,-6.13404107e-04
887,1.33200000e-04,-1.14717592e-07,-8.61243182e-04
888,1.33350000e-04,-1.21452981e-09,-9.10783510e-06
889,1.33500000e-04,3.83036150e-07,2.86918464e-03
890,1.33650000e-04,2.80269559e-07,2.09704122e-03
891,1.33800000e-04,3.71963077e-07,2.77999310e-03
892,1.33950000e-04,2.58670818e-07,1.93109980e-03
893,1.34100000e-04,-3.06230141e-07,-2.28359538e-03
894,1.34250000e-04,7.62842172e-08,5.68225081e-04
895,1.34400000e-04,-1.89039433e-07,-1.40654340e-03
896,1.34550000e-04,-1.02937848e-07,-7.65052757e-04
897,1.34700000e-04,-4.19674109e-07,-3.11562070e-03
898,1.34850000e-04,-2.69702086e-07,-2.00001547e-03
899,1.35000000e-04,4.14801216e-08,3.07260160e-04
900,1.35150000e-04,4.79575332e-07,3.54846713e-03
